year,match_date,stage,stadium,home_name,home_final_score,away_final_score,away_name,win_condition,home_half_score,away_half_score,match_id
1974,22 Jun 1974 - 16:00,Group 2,Waldstadion,Scotland,1,1,Yugoslavia, ,0,0,2175
1974,22 Jun 1974 - 16:00,Group 1,Olympiastadion,Australia,0,0,Chile, ,0,0,1953
1974,22 Jun 1974 - 16:00,Group 2,Parkstadion,Zaire,0,3,Brazil, ,0,1,1987
1974,22 June 1974 - 19:30,Group 1,Volksparkstadion,German DR,1,0,Germany FR, ,0,0,2062
1974,23 Jun 1974 - 16:00,Group 3,Westfalenstadion,Bulgaria,1,4,Netherlands, ,0,2,1990
1974,23 Jun 1974 - 16:00,Group 4,Olympiastadion,Argentina,4,1,Haiti, ,2,0,1947
1974,23 Jun 1974 - 16:00,Group 3,Rheinstadion,Sweden,3,0,Uruguay, ,0,0,2181
1974,23 Jun 1974 - 16:00,Group 4,Neckarstadion,Poland,2,1,Italy, ,2,0,2129
1974,26 Jun 1974 - 16:00,Group B,Rheinstadion,Yugoslavia,0,2,Germany FR, ,0,1,2066
1974,26 Jun 1974 - 19:30,Group A,Niedersachsenstadion,Brazil,1,0,German DR, ,0,0,1982
1974,26 Jun 1974 - 19:30,Group A,Parkstadion,Netherlands,4,0,Argentina, ,2,0,1948
1974,26 Jun 1974 - 19:30,Group B,Neckarstadion,Sweden,0,1,Poland, ,0,1,2167
1974,30 Jun 1974 - 16:00,Group A,Niedersachsenstadion,Argentina,1,2,Brazil, ,1,1,1945
1974,30 Jun 1974 - 16:00,Group B,Waldstadion,Poland,2,1,Yugoslavia, ,1,1,2170
1974,30 Jun 1974 - 16:00,Group A,Parkstadion,German DR,0,2,Netherlands, ,0,1,2067
1974,30 Jun 1974 - 19:30,Group B,Rheinstadion,Germany FR,4,2,Sweden, ,0,1,2065
1974,03 Jul 1974 - 17:00,Group B,Waldstadion,Poland,0,1,Germany FR, ,0,0,2064
1974,03 Jul 1974 - 19:30,Group A,Westfalenstadion,Netherlands,2,0,Brazil, ,0,0,1983
1974,03 Jul 1974 - 19:30,Group A,Parkstadion,Argentina,1,1,German DR, ,1,1,1946
1974,03 Jul 1974 - 19:30,Group B,Rheinstadion,Sweden,2,1,Yugoslavia, ,1,1,2182
1974,06 Jul 1974 - 16:00,Match for third place,Olympiastadion,Brazil,0,1,Poland, ,0,0,1984
1974,07 July 1974 - 16:00,Final,Olympiastadion,Netherlands,1,2,Germany FR, ,1,2,2063
1978,01 Jun 1978 - 15:00,Group 2,El Monumental - Estadio Monumental Antonio Vespuci,Germany FR,0,0,Poland, ,0,0,2351
1978,02 Jun 1978 - 13:45,Group 1,Estadio Jos� Mar�a Minella,Italy,2,1,France, ,1,1,2347
1978,02 Jun 1978 - 16:45,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Tunisia,3,1,Mexico, ,0,1,2433
1978,02 Jun 1978 - 19:15,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Argentina,2,1,Hungary, ,1,1,2199
1978,03 Jun 1978 - 13:45,Group 3,Estadio Jos� Mar�a Minella,Sweden,1,1,Brazil, ,1,1,2253
1978,03 Jun 1978 - 13:45,Group 3,Jose Amalfitani,Austria,2,1,Spain, ,1,1,2216
1978,03 Jun 1978 - 16:45,Group 4,Estadio Ol�mpico Chateau Carreras,Peru,3,1,Scotland, ,1,1,2451
1978,03 Jun 1978 - 16:45,Group 4,San Martin,Netherlands,3,0,IR Iran, ,1,0,2388
1978,06 Jun 1978 - 13:45,Group 1,Estadio Jos� Mar�a Minella,Italy,3,1,Hungary, ,2,0,2396
1978,06 Jun 1978 - 16:45,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Poland,1,0,Tunisia, ,1,0,2454
1978,06 Jun 1978 - 16:45,Group 2,Estadio Ol�mpico Chateau Carreras,Germany FR,6,0,Mexico, ,4,0,2350
1978,06 Jun 1978 - 19:15,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Argentina,2,1,France, ,1,0,2197
1978,07 Jun 1978 - 13:45,Group 3,Estadio Jos� Mar�a Minella,Brazil,0,0,Spain, ,0,0,2246
1978,07 Jun 1978 - 13:45,Group 3,Jose Amalfitani,Austria,1,0,Sweden, ,1,0,2224
1978,07 Jun 1978 - 16:45,Group 4,Estadio Ol�mpico Chateau Carreras,Scotland,1,1,IR Iran, ,1,0,2408
1978,07 Jun 1978 - 16:45,Group 4,San Martin,Netherlands,0,0,Peru, ,0,0,2394
1978,10 Jun 1978 - 15:10,Group 1,Estadio Jos� Mar�a Minella,France,3,1,Hungary, ,3,1,2344
1978,10 Jun 1978 - 16:45,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Poland,3,1,Mexico, ,1,0,2431
1978,10 Jun 1978 - 16:45,Group 2,Estadio Ol�mpico Chateau Carreras,Germany FR,0,0,Tunisia, ,0,0,2352
1978,10 Jun 1978 - 19:15,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Italy,1,0,Argentina, ,0,0,2200
1978,11 Jun 1978 - 13:45,Group 3,Estadio Jos� Mar�a Minella,Brazil,1,0,Austria, ,1,0,2215
1978,11 Jun 1978 - 13:45,Group 3,Jose Amalfitani,Spain,1,0,Sweden, ,0,0,2337
1978,11 Jun 1978 - 16:45,Group 4,Estadio Ol�mpico Chateau Carreras,Peru,4,1,Iran, ,3,1,2405
1978,11 Jun 1978 - 16:45,Group 4,San Martin,Scotland,3,2,Netherlands, ,1,1,2395
1978,14 Jun 1978 - 13:45,Group A,El Monumental - Estadio Monumental Antonio Vespuci,Germany FR,0,0,Italy, ,0,0,2349
1978,14 Jun 1978 - 13:45,Group A,Estadio Ol�mpico Chateau Carreras,Netherlands,5,1,Austria, ,3,0,2220
1978,14 Jun 1978 - 16:45,Group B,San Martin,Brazil,3,0,Peru, ,2,0,2251
1978,14 Jun 1978 - 19:15,Group B,Arroyito - Estadio Dr. Lisandro de la Torre,Argentina,2,0,Poland, ,1,0,2202
1978,18 Jun 1978 - 13:45,Group B,San Martin,Poland,1,0,Peru, ,0,0,2450
1978,18 Jun 1978 - 16:45,Group A,El Monumental - Estadio Monumental Antonio Vespuci,Italy,1,0,Austria, ,1,0,2221
1978,18 Jun 1978 - 16:45,Group A,Estadio Ol�mpico Chateau Carreras,Germany FR,2,2,Netherlands, ,1,1,2348
1978,18 Jun 1978 - 19:15,Group B,Arroyito - Estadio Dr. Lisandro de la Torre,Argentina,0,0,Brazil, ,0,0,2196
1978,21 Jun 1978 - 13:45,Group A,El Monumental - Estadio Monumental Antonio Vespuci,Netherlands,2,1,Italy, ,0,1,2391
1978,21 Jun 1978 - 13:45,Group A,Estadio Ol�mpico Chateau Carreras,Austria,3,2,Germany FR, ,0,1,2217
1978,21 Jun 1978 - 16:45,Group B,San Martin,Brazil,3,1,Poland, ,1,1,2252
1978,21 Jun 1978 - 19:15,Group B,Arroyito - Estadio Dr. Lisandro de la Torre,Argentina,6,0,Peru, ,2,0,2201
1978,24 Jun 1978 - 15:00,Match for third place,El Monumental - Estadio Monumental Antonio Vespuci,Brazil,2,1,Italy, ,0,1,2247
1978,25 Jun 1978 - 15:00,Final,El Monumental - Estadio Monumental Antonio Vespuci,Argentina,3,1,Netherlands,Argentina win after extra time ,0,0,2198
1982,13 Jun 1982 - 20:00,Group 3,Camp Nou,Argentina,0,1,Belgium, ,0,0,749
1982,14 Jun 1982 - 17:15,Group 1,Estadio Municipal de Bala�dos,Italy,0,0,Poland, ,0,0,995
1982,14 Jun 1982 - 21:00,Group 6,Ramon Sanchez Pizjuan,Brazil,2,1,Soviet Union, ,0,1,791
1982,15 Jun 1982 - 17:15,Group 1,Riazor,Peru,0,0,Cameroon, ,0,0,833
1982,15 Jun 1982 - 21:00,Group 3,Nuevo Estadio,Hungary,10,1,El Salvador, ,3,0,896
1982,15 Jun 1982 - 21:00,Group 6,La Rosaleda,Scotland,5,2,New Zealand, ,3,0,1051
1982,16 Jun 1982 - 17:15,Group 2,El Molinon,Germany FR,1,2,Algeria, ,0,0,741
1982,16 Jun 1982 - 17:15,Group 4,San Mames,England,3,1,France, ,1,1,878
1982,16 Jun 1982 - 21:00,Group 5,Luis Casanova,Spain,1,1,Honduras, ,0,1,901
1982,17 Jun 1982 - 17:15,Group 2,Carlos Tartiere,Chile,0,1,Austria, ,0,1,764
1982,17 Jun 1982 - 17:45,Group 4,Jose Zorrilla,Czechoslovakia,1,1,Kuwait, ,1,0,1012
1982,17 Jun 1982 - 21:00,Group 5,La Romareda,Yugoslavia,0,0,Northern Ireland, ,0,0,1044
1982,18 Jun 1982 - 17:15,Group 1,Estadio Municipal de Bala�dos,Italy,1,1,Peru, ,1,0,994
1982,18 Jun 1982 - 21:00,Group 3,Jose Rico Perez,Argentina,4,1,Hungary, ,2,0,752
1982,18 Jun 1982 - 21:00,Group 6,Benito Villamarin,Brazil,4,1,Scotland, ,1,1,790
1982,19 Jun 1982 - 19:15,Group 1,Riazor,Poland,0,0,Cameroon, ,0,0,834
1982,19 Jun 1982 - 21:00,Group 3,Nuevo Estadio,Belgium,1,0,El Salvador, ,1,0,774
1982,19 Jun 1982 - 21:00,Group 6,La Rosaleda,Soviet Union,3,0,New Zealand, ,1,0,1054
1982,20 Jun 1982 - 17:15,Group 2,El Molinon,Germany FR,4,1,Chile, ,1,0,813
1982,20 Jun 1982 - 17:15,Group 4,San Mames,England,2,0,Czechoslovakia, ,0,0,889
1982,20 Jun 1982 - 21:00,Group 5,Luis Casanova,Spain,2,1,Yugoslavia, ,1,1,903
1982,21 Jun 1982 - 17:15,Group 2,Carlos Tartiere,Algeria,0,2,Austria, ,0,0,739
1982,21 Jun 1982 - 17:15,Group 4,Jose Zorrilla,France,4,1,Kuwait, ,2,0,919
1982,21 Jun 1982 - 21:00,Group 5,La Romareda,Honduras,1,1,Northern Ireland, ,0,1,959
1982,22 Jun 1982 - 17:15,Group 1,Riazor,Poland,5,1,Peru, ,0,0,1055
1982,22 Jun 1982 - 21:00,Group 3,Nuevo Estadio,Belgium,1,1,Hungary, ,0,1,779
1982,22 Jun 1982 - 21:00,Group 6,La Rosaleda,Soviet Union,2,2,Scotland, ,0,1,1071
1982,23 Jun 1982 - 17:15,Group 1,Estadio Municipal de Bala�dos,Italy,1,1,Cameroon, ,0,0,828
1982,23 Jun 1982 - 21:00,Group 3,Jose Rico Perez,Argentina,2,0,El Salvador, ,1,0,751
1982,23 Jun 1982 - 21:00,Group 6,Benito Villamarin,Brazil,4,0,New Zealand, ,2,0,789
1982,24 Jun 1982 - 17:15,Group 2,Carlos Tartiere,Algeria,3,2,Chile, ,3,0,740
1982,24 Jun 1982 - 17:15,Group 4,Jose Zorrilla,France,1,1,Czechoslovakia, ,0,0,922
1982,24 Jun 1982 - 21:00,Group 5,La Romareda,Honduras,0,1,Yugoslavia, ,0,0,962
1982,25 Jun 1982 - 17:15,Group 2,El Molinon,Germany FR,1,0,Austria, ,1,0,770
1982,25 Jun 1982 - 17:15,Group 4,San Mames,England,1,0,Kuwait, ,1,0,882
1982,25 Jun 1982 - 21:00,Group 5,Luis Casanova,Northern Ireland,1,0,Spain, ,0,0,902
1982,28 Jun 1982 - 17:15,Group 4,Vicente Calderon,Austria,0,1,France, ,0,1,767
1982,28 Jun 1982 - 21:00,Group 1,Camp Nou,Poland,3,0,Belgium, ,2,0,782
1982,29 Jun 1982 - 17:15,Group 3,Sarria,Italy,2,1,Argentina, ,0,0,753
1982,29 Jun 1982 - 21:00,Group 2,Santiago Bernabeu,Germany FR,0,0,England, ,0,0,879
1982,01 Jul 1982 - 17:15,Group 4,Vicente Calderon,Austria,2,2,Northern Ireland, ,0,1,771
1982,01 Jul 1982 - 21:00,Group 1,Camp Nou,Belgium,0,1,Soviet Union, ,0,0,783
1982,02 Jul 1982 - 17:15,Group 3,Sarria,Argentina,1,3,Brazil, ,0,1,750
1982,02 Jul 1982 - 21:00,Group 2,Santiago Bernabeu,Germany FR,2,1,Spain, ,0,0,900
1982,04 Jul 1982 - 17:15,Group 4,Vicente Calderon,France,4,1,Northern Ireland, ,1,0,920
1982,04 Jul 1982 - 21:00,Group 1,Camp Nou,Poland,0,0,Soviet Union, ,0,0,1058
1982,05 Jul 1982 - 17:15,Group 3,Sarria,Italy,3,2,Brazil, ,2,1,788
1982,05 Jul 1982 - 21:00,Group 2,Santiago Bernabeu,Spain,0,0,England, ,0,0,877
1982,08 Jul 1982 - 17:15,Semi-finals,Camp Nou,Poland,0,2,Italy, ,0,1,996
1982,08 Jul 1982 - 21:00,Semi-finals,Ramon Sanchez Pizjuan,Germany FR,3,3,France,win on penalties (5 - 4),0,0,914
1982,10 Jul 1982 - 20:00,Match for third place,Jose Rico Perez,Poland,3,2,France, ,2,1,921
1982,11 Jul 1982 - 20:00,Final,Santiago Bernabeu,Italy,3,1,Germany FR, ,0,0,923
1986,31 May 1986 - 12:00,Group A,Estadio Azteca,Bulgaria,1,1,Italy, ,0,1,459
1986,01 Jun 1986 - 16:00,Group C,Nou Camp - Estadio Le�n,Canada,0,1,France, ,0,0,468
1986,01 Jun 1986 - 12:00,Group D,Jalisco,Spain,0,1,Brazil, ,0,0,439
1986,02 Jun 1986 - 12:00,Group C,Estadio Irapuato,Soviet Union,6,0,Hungary, ,3,0,610
1986,02 Jun 1986 - 12:00,Group A,Estadio Ol�mpico Universitario,Argentina,3,1,Korea Republic, ,2,0,395
1986,02 Jun 1986 - 16:00,Group F,Estadio Universitario,Morocco,0,0,Poland, ,0,0,674
1986,03 Jun 1986 - 12:00,Group D,Tres de Marzo,Algeria,1,1,Northern Ireland, ,0,1,379
1986,03 Jun 1986 - 12:00,Group B,Estadio Azteca,Belgium,1,2,Mexico, ,1,2,428
1986,03 Jun 1986 - 16:00,Group F,Tecnologico,Portugal,1,0,England, ,0,0,538
1986,04 Jun 1986 - 12:00,Group B,Bombonera - Estadio Nemesio Diez,Paraguay,1,0,Iraq, ,1,0,628
1986,04 Jun 1986 - 16:00,Group E,Neza,Scotland,0,1,Denmark, ,0,0,517
1986,04 Jun 1986 - 12:00,Group E,Estadio Corregidora,Uruguay,1,1,Germany FR, ,1,0,585
1986,05 Jun 1986 - 12:00,Group A,Cuauhtemoc,Italy,1,1,Argentina, ,1,1,394
1986,05 Jun 1986 - 12:00,Group C,Nou Camp - Estadio Le�n,France,1,1,Soviet Union, ,0,0,571
1986,05 Jun 1986 - 16:00,Group A,Estadio Ol�mpico Universitario,Korea Republic,1,1,Bulgaria, ,0,1,460
1986,06 Jun 1986 - 12:00,Group C,Estadio Irapuato,Hungary,2,0,Canada, ,1,0,475
1986,06 Jun 1986 - 12:00,Group D,Jalisco,Brazil,1,0,Algeria, ,0,0,377
1986,06 Jun 1986 - 16:00,Group F,Tecnologico,England,0,0,Morocco, ,0,0,533
1986,07 Jun 1986 - 12:00,Group D,Tres de Marzo,Northern Ireland,1,2,Spain, ,0,2,551
1986,07 Jun 1986 - 12:00,Group B,Estadio Azteca,Mexico,1,1,Paraguay, ,1,0,680
1986,07 Jun 1986 - 16:00,Group F,Estadio Universitario,Poland,1,0,Portugal, ,0,0,701
1986,08 Jun 1986 - 12:00,Group B,Bombonera - Estadio Nemesio Diez,Iraq,1,2,Belgium, ,0,2,427
1986,08 Jun 1986 - 16:00,Group E,Neza,Denmark,6,1,Uruguay, ,2,1,522
1986,08 Jun 1986 - 12:00,Group E,Estadio Corregidora,Germany FR,2,1,Scotland, ,1,1,580
1986,09 Jun 1986 - 12:00,Group C,Nou Camp - Estadio Le�n,Hungary,0,3,France, ,0,1,567
1986,09 Jun 1986 - 12:00,Group C,Estadio Irapuato,Soviet Union,2,0,Canada, ,0,0,476
1986,10 Jun 1986 - 12:00,Group A,Cuauhtemoc,Korea Republic,2,3,Italy, ,0,1,643
1986,10 Jun 1986 - 12:00,Group A,Estadio Ol�mpico Universitario,Argentina,2,0,Bulgaria, ,1,0,389
1986,11 Jun 1986 - 12:00,Group B,Bombonera - Estadio Nemesio Diez,Paraguay,2,2,Belgium, ,0,1,429
1986,11 Jun 1986 - 12:00,Group B,Estadio Azteca,Iraq,0,1,Mexico, ,0,0,627
1986,11 Jun 1986 - 16:00,Group F,Tres de Marzo,Portugal,1,3,Morocco, ,0,2,675
1986,11 Jun 1986 - 16:00,Group F,Tecnologico,England,3,0,Poland, ,3,0,537
1986,12 Jun 1986 - 12:00,Group D,Jalisco,Northern Ireland,0,3,Brazil, ,0,2,441
1986,12 Jun 1986 - 12:00,Group D,Tecnologico,Algeria,0,3,Spain, ,0,1,378
1986,13 Jun 1986 - 12:00,Group E,Neza,Scotland,0,0,Uruguay, ,0,0,712
1986,13 Jun 1986 - 12:00,Group E,Estadio Corregidora,Denmark,2,0,Germany FR, ,1,0,512
1986,15 Jun 1986 - 16:00,Round of 16,Nou Camp - Estadio Le�n,Soviet Union,3,4,Belgium,Belgium win after extra time ,0,0,432
1986,15 Jun 1986 - 12:00,Round of 16,Estadio Azteca,Mexico,2,0,Bulgaria, ,1,0,463
1986,16 Jun 1986 - 16:00,Round of 16,Cuauhtemoc,Argentina,1,0,Uruguay, ,1,0,398
1986,16 Jun 1986 - 12:00,Round of 16,Jalisco,Brazil,4,0,Poland, ,1,0,444
1986,17 Jun 1986 - 12:00,Round of 16,Estadio Ol�mpico Universitario,Italy,0,2,France, ,0,1,568
1986,17 Jun 1986 - 16:00,Round of 16,Estadio Universitario,Morocco,0,1,Germany FR, ,0,0,574
1986,18 Jun 1986 - 12:00,Round of 16,Estadio Azteca,England,3,0,Paraguay, ,1,0,536
1986,18 Jun 1986 - 16:00,Round of 16,Estadio Corregidora,Denmark,1,5,Spain, ,1,1,511
1986,21 Jun 1986 - 12:00,Quarter-finals,Jalisco,Brazil,1,1,France,France win on penalties (3 - 4),0,0,440
1986,21 Jun 1986 - 16:00,Quarter-finals,Estadio Universitario,Germany FR,0,0,Mexico,Germany FR win on penalties (4 - 1),0,0,575
1986,22 Jun 1986 - 16:00,Quarter-finals,Cuauhtemoc,Spain,1,1,Belgium,Belgium win on penalties (4 - 5),0,0,421
1986,22 Jun 1986 - 12:00,Quarter-finals,Estadio Azteca,Argentina,2,1,England, ,0,0,392
1986,25 Jun 1986 - 12:00,Semi-finals,Jalisco,France,0,2,Germany FR, ,0,1,564
1986,25 Jun 1986 - 16:00,Semi-finals,Estadio Azteca,Argentina,2,0,Belgium, ,0,0,388
1986,28 Jun 1986 - 12:00,Match for third place,Cuauhtemoc,France,4,2,Belgium,France win after extra time ,0,0,422
1986,29 Jun 1986 - 12:00,Final,Estadio Azteca,Argentina,3,2,Germany FR, ,1,0,393
1990,08 Jun 1990 - 18:00,Group B,Giuseppe Meazza,Argentina,0,1,Cameroon, ,0,0,26
1990,09 Jun 1990 - 17:00,Group B,Stadio San Nicola,Soviet Union,0,2,Romania, ,0,1,342
1990,09 Jun 1990 - 17:00,Group D,Renato Dall Ara,"rn"">United Arab Emirates",0,2,Colombia, ,0,0,119
1990,09 Jun 1990 - 21:00,Group A,Stadio Olimpico,Italy,1,0,Austria, ,0,0,42
1990,10 Jun 1990 - 17:00,Group A,Comunale,USA,1,5,Czechoslovakia, ,0,2,355
1990,10 Jun 1990 - 21:00,Group C,Stadio delle Alpi,Brazil,2,1,Sweden, ,1,0,75
1990,10 Jun 1990 - 21:00,Group D,Giuseppe Meazza,Germany FR,4,1,Yugoslavia, ,2,0,201
1990,11 Jun 1990 - 17:00,Group C,Luigi Ferraris,Costa Rica,1,0,Scotland, ,0,0,127
1990,11 Jun 1990 - 21:00,Group F,Sant Elia,England,1,1,"rn"">Republic of Ireland", ,1,0,161
1990,12 Jun 1990 - 17:00,Group E,Marc Antonio Bentegodi,Belgium,2,0,Korea Republic, ,0,0,57
1990,12 Jun 1990 - 21:00,Group F,Della Favorita,Netherlands,1,1,Egypt, ,0,0,151
1990,13 Jun 1990 - 17:00,Group E,Dacia Arena,Uruguay,0,0,Spain, ,0,0,180
1990,13 Jun 1990 - 21:00,Group B,San Paolo,Argentina,2,0,Soviet Union, ,1,0,30
1990,14 Jun 1990 - 17:00,Group B,Stadio San Nicola,Cameroon,2,1,Romania, ,0,0,108
1990,14 Jun 1990 - 17:00,Group D,Renato Dall Ara,Yugoslavia,1,0,Colombia, ,0,0,120
1990,14 Jun 1990 - 21:00,Group A,Stadio Olimpico,Italy,1,0,USA, ,1,0,265
1990,15 Jun 1990 - 17:00,Group A,Comunale,Austria,0,1,Czechoslovakia, ,0,1,43
1990,15 Jun 1990 - 21:00,Group D,Giuseppe Meazza,Germany FR,5,1,"rn"">United Arab Emirates", ,2,0,198
1990,16 Jun 1990 - 17:00,Group C,Stadio delle Alpi,Brazil,1,0,Costa Rica, ,1,0,73
1990,16 Jun 1990 - 21:00,Group C,Luigi Ferraris,Sweden,1,2,Scotland, ,0,1,348
1990,16 Jun 1990 - 21:00,Group F,Sant Elia,England,0,0,Netherlands, ,0,0,160
1990,17 Jun 1990 - 17:00,Group F,Della Favorita,"rn"">Republic of Ireland",0,0,Egypt, ,0,0,152
1990,17 Jun 1990 - 21:00,Group E,Dacia Arena,Korea Republic,1,3,Spain, ,1,1,175
1990,17 Jun 1990 - 21:00,Group E,Marc Antonio Bentegodi,Belgium,3,1,Uruguay, ,2,0,66
1990,18 Jun 1990 - 21:00,Group B,San Paolo,Argentina,1,1,Romania, ,0,0,29
1990,18 Jun 1990 - 21:00,Group B,Stadio San Nicola,Cameroon,0,4,Soviet Union, ,0,2,111
1990,19 Jun 1990 - 17:00,Group D,Giuseppe Meazza,Germany FR,1,1,Colombia, ,0,0,114
1990,19 Jun 1990 - 17:00,Group D,Renato Dall Ara,Yugoslavia,4,1,"rn"">United Arab Emirates", ,2,1,364
1990,19 Jun 1990 - 21:00,Group A,Stadio Olimpico,Italy,2,0,Czechoslovakia, ,1,0,263
1990,19 Jun 1990 - 21:00,Group A,Comunale,Austria,2,1,USA, ,0,0,48
1990,20 Jun 1990 - 21:00,Group C,Stadio delle Alpi,Brazil,1,0,Scotland, ,0,0,74
1990,20 Jun 1990 - 21:00,Group C,Luigi Ferraris,Sweden,1,2,Costa Rica, ,1,0,128
1990,21 Jun 1990 - 17:00,Group E,Friuli,Korea Republic,0,1,Uruguay, ,0,0,290
1990,21 Jun 1990 - 17:00,Group E,Marc Antonio Bentegodi,Belgium,1,2,Spain, ,1,2,56
1990,21 Jun 1990 - 21:00,Group F,Della Favorita,"rn"">Republic of Ireland",1,1,Netherlands, ,0,1,228
1990,21 Jun 1990 - 21:00,Group F,Sant Elia,England,1,0,Egypt, ,0,0,150
1990,23 Jun 1990 - 17:00,Round of 16,San Paolo,Cameroon,2,1,Colombia,Cameroon win after extra time ,0,0,102
1990,23 Jun 1990 - 21:00,Round of 16,Stadio San Nicola,Czechoslovakia,4,1,Costa Rica, ,1,0,129
1990,24 Jun 1990 - 17:00,Round of 16,Stadio delle Alpi,Brazil,0,1,Argentina, ,0,0,25
1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Germany FR,2,1,Netherlands, ,0,0,196
1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,"rn"">Republic of Ireland",0,0,Romania,Republic of Ireland win on penalties (5 - 4),0,0,248
1990,25 Jun 1990 - 21:00,Round of 16,Stadio Olimpico,Italy,2,0,Uruguay, ,0,0,264
1990,26 Jun 1990 - 17:00,Round of 16,Marc Antonio Bentegodi,Spain,1,2,Yugoslavia,Yugoslavia win after extra time ,0,0,181
1990,26 Jun 1990 - 21:00,Round of 16,Renato Dall Ara,England,1,0,Belgium,England win after extra time ,0,0,55
1990,30 Jun 1990 - 17:00,Quarter-finals,Comunale,Yugoslavia,0,0,Argentina,win on penalties (2 - 3),0,0,31
1990,30 Jun 1990 - 21:00,Quarter-finals,Stadio Olimpico,Italy,1,0,"rn"">Republic of Ireland", ,1,0,243
1990,01 Jul 1990 - 17:00,Quarter-finals,Giuseppe Meazza,Germany FR,1,0,Czechoslovakia, ,1,0,197
1990,01 Jul 1990 - 21:00,Quarter-finals,San Paolo,England,3,2,Cameroon,England win after extra time ,0,0,103
1990,03 Jul 1990 - 20:00,Semi-finals,San Paolo,Italy,1,1,Argentina,win on penalties (3 - 4),0,0,28
1990,04 Jul 1990 - 20:00,Semi-finals,Stadio delle Alpi,Germany FR,1,1,England,win on penalties (4 - 3),0,0,159
1990,07 Jul 1990 - 20:00,Match for third place,Stadio San Nicola,Italy,2,1,England, ,0,0,162
1990,08 Jul 1990 - 20:00,Final,Stadio Olimpico,Germany FR,1,0,Argentina, ,0,0,27
1994,17 Jun 1994 - 19:30,Group C,Cotton Bowl,Spain,2,2,Korea Republic, ,0,0,3050
1994,17 Jun 1994 - 15:00,Group C,Soldier Field,Germany,1,0,Bolivia, ,0,0,3049
1994,18 Jun 1994 - 11:30,Group A,Pontiac Silverdome,USA,1,1,Switzerland, ,1,1,3051
1994,18 Jun 1994 - 16:00,Group E,Giants Stadium,Italy,0,1,"rn"">Republic of Ireland", ,0,1,3052
1994,18 Jun 1994 - 19:30,Group A,Rose Bowl,Colombia,1,3,Romania, ,1,2,3053
1994,19 Jun 1994 - 12:30,Group F,Citrus Bowl,Belgium,1,0,Morocco, ,1,0,3054
1994,19 Jun 1994 - 16:00,Group E,RFK Stadium,Norway,1,0,Mexico, ,0,0,3055
1994,19 Jun 1994 - 19:30,Group B,Rose Bowl,Cameroon,2,2,Sweden, ,1,1,3056
1994,20 Jun 1994 - 19:30,Group F,RFK Stadium,Netherlands,2,1,Saudi Arabia, ,0,1,3058
1994,20 Jun 1994 - 16:00,Group B,Stanford Stadium,Brazil,2,0,Russia, ,1,0,3057
1994,21 Jun 1994 - 12:30,Group D,Foxboro Stadium,Argentina,4,0,Greece, ,2,0,3059
1994,21 Jun 1994 - 19:30,Group D,Cotton Bowl,Nigeria,3,0,Bulgaria, ,2,0,3061
1994,21 Jun 1994 - 16:00,Group C,Soldier Field,Germany,1,1,Spain, ,0,1,3060
1994,22 Jun 1994 - 16:00,Group A,Pontiac Silverdome,Romania,1,4,Switzerland, ,1,1,3062
1994,22 Jun 1994 - 19:30,Group A,Rose Bowl,USA,2,1,Colombia, ,1,0,3063
1994,23 Jun 1994 - 16:00,Group E,Giants Stadium,Italy,1,0,Norway, ,0,0,3064
1994,23 Jun 1994 - 19:30,Group C,Foxboro Stadium,Korea Republic,0,0,Bolivia, ,0,0,3065
1994,24 Jun 1994 - 12:30,Group E,Citrus Bowl,Mexico,2,1,"rn"">Republic of Ireland", ,1,0,3066
1994,24 Jun 1994 - 19:30,Group B,Pontiac Silverdome,Sweden,3,1,Russia, ,1,1,3068
1994,24 Jun 1994 - 16:00,Group B,Stanford Stadium,Brazil,3,0,Cameroon, ,1,0,3067
1994,25 Jun 1994 - 12:30,Group F,Citrus Bowl,Belgium,1,0,Netherlands, ,0,0,3069
1994,25 Jun 1994 - 12:30,Group F,Giants Stadium,Saudi Arabia,2,1,Morocco, ,2,1,3070
1994,25 Jun 1994 - 16:00,Group D,Foxboro Stadium,Argentina,2,1,Nigeria, ,2,1,3071
1994,26 Jun 1994 - 12:30,Group D,Soldier Field,Bulgaria,4,0,Greece, ,1,0,3072
1994,26 Jun 1994 - 16:00,Group A,Rose Bowl,USA,0,1,Romania, ,0,1,3073
1994,26 Jun 1994 - 16:00,Group A,Stanford Stadium,Switzerland,0,2,Colombia, ,0,1,3074
1994,27 Jun 1994 - 16:00,Group C,Cotton Bowl,Germany,3,2,Korea Republic, ,3,0,3076
1994,27 Jun 1994 - 16:00,Group C,Soldier Field,Bolivia,1,3,Spain, ,0,1,3075
1994,28 Jun 1994 - 12:30,Group E,Giants Stadium,"rn"">Republic of Ireland",0,0,Norway, ,0,0,3077
1994,28 Jun 1994 - 16:00,Group B,Pontiac Silverdome,Brazil,1,1,Sweden, ,0,1,3080
